2024-04-16 16:16:58,080 INFO    StreamThr :49275 [internal.py:wandb_internal():86] W&B internal server running at pid: 49275, started at: 2024-04-16 16:16:58.079112
2024-04-16 16:17:03,998 INFO    SenderThread:49275 [file_stream.py:finish():599] file stream finish is done
2024-04-16 16:17:03,998 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 13
2024-04-16 16:17:03,998 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 16:17:03,998 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:03,998 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-16 16:17:03,998 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:03,998 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 13
2024-04-16 16:17:03,998 INFO    SenderThread:49275 [sender.py:transition_state():617] send defer: 14
2024-04-16 16:17:03,998 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: defer
2024-04-16 16:17:03,999 INFO    HandlerThread:49275 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-16 16:17:03,999 DEBUG   SenderThread:49275 [sender.py:send():382] send: final
2024-04-16 16:17:03,999 DEBUG   SenderThread:49275 [sender.py:send():382] send: footer
2024-04-16 16:17:03,999 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: defer
2024-04-16 16:17:03,999 INFO    SenderThread:49275 [sender.py:send_request_defer():613] handle sender defer: 14
2024-04-16 16:17:03,999 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 16:17:03,999 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 16:17:04,000 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 16:17:04,000 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: poll_exit
2024-04-16 16:17:04,000 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: server_info
2024-04-16 16:17:04,000 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: server_info
2024-04-16 16:17:04,002 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: get_summary
2024-04-16 16:17:04,002 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-16 16:17:04,002 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 16:17:04,002 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: job_info
2024-04-16 16:17:04,047 DEBUG   SenderThread:49275 [sender.py:send_request():409] send_request: job_info
2024-04-16 16:17:04,047 INFO    MainThread:49275 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-04-16 16:17:04,048 INFO    MainThread:49275 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-04-16 16:17:04,048 INFO    MainThread:49275 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-04-16 16:17:04,048 DEBUG   HandlerThread:49275 [handler.py:handle_request():146] handle_request: shutdown
2024-04-16 16:17:04,048 INFO    HandlerThread:49275 [handler.py:finish():869] shutting down handler
2024-04-16 16:17:05,008 INFO    WriterThread:49275 [datastore.py:close():296] close: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240416_161658-kl9tkm4n/run-kl9tkm4n.wandb
2024-04-16 16:17:05,049 INFO    SenderThread:49275 [sender.py:finish():1572] shutting down sender
2024-04-16 16:17:05,049 INFO    SenderThread:49275 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 16:17:05,049 INFO    SenderThread:49275 [file_pusher.py:join():178] waiting for file pusher
