2024-01-12 16:38:03,142 INFO    StreamThr :63239 [internal.py:wandb_internal():86] W&B internal server running at pid: 63239, started at: 2024-01-12 16:38:03.141626
2024-01-12 16:38:07,913 INFO    HandlerThread:63239 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-12 16:38:07,913 DEBUG   SenderThread:63239 [sender.py:send():382] send: footer
2024-01-12 16:38:07,913 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: defer
2024-01-12 16:38:07,913 INFO    SenderThread:63239 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-12 16:38:07,913 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-12 16:38:07,914 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: server_info
2024-01-12 16:38:07,914 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: get_summary
2024-01-12 16:38:07,914 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: poll_exit
2024-01-12 16:38:07,915 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: server_info
2024-01-12 16:38:07,915 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-12 16:38:07,917 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-12 16:38:07,917 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: job_info
2024-01-12 16:38:07,951 DEBUG   SenderThread:63239 [sender.py:send_request():409] send_request: job_info
2024-01-12 16:38:07,952 INFO    MainThread:63239 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-01-12 16:38:07,952 INFO    MainThread:63239 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-01-12 16:38:07,952 INFO    MainThread:63239 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-01-12 16:38:07,953 DEBUG   HandlerThread:63239 [handler.py:handle_request():146] handle_request: shutdown
2024-01-12 16:38:07,953 INFO    HandlerThread:63239 [handler.py:finish():866] shutting down handler
2024-01-12 16:38:08,919 INFO    WriterThread:63239 [datastore.py:close():294] close: /Users/chelseatroy/mozilla/docker-etl/jobs/search-term-data-validation-v2/search_term_data_validation_v2/wandb/run-20240112_163803-nrsav2zh/run-nrsav2zh.wandb
2024-01-12 16:38:08,957 INFO    SenderThread:63239 [sender.py:finish():1548] shutting down sender
2024-01-12 16:38:08,957 INFO    SenderThread:63239 [file_pusher.py:finish():175] shutting down file pusher
2024-01-12 16:38:08,957 INFO    SenderThread:63239 [file_pusher.py:join():181] waiting for file pusher
